Election|Riding|RegionSort|SubregionSort|Region|Subregion|DistrictSchoolBoard|TV|Newspaper|1995BlueBelts|Rural_Day|Rural|pCandidate|pParty|pIncumbent|pVotes|pVotesWin|pVotesWaste|pVotesGovern|pVote%|pSeat|pGovern|rElectors|rTurnout|rTurnout%|rCandidates|rSeats|rVotes|rVotesWin|rVotesWaste|rVotesGovern|rVotesWin%|rVotesWaste%|rVotesPerCandidate|rWinner|rWinnerGoverns|North-South
1985|Hastings-Peterborough|5|7|Mid-East|Hastings-Prince Edward|Hastings & Prince Edward|CKWS-TV -- Kingston|Belleville Intelligencer (Osprey)|mid-east|"rural" - note: they may object to being called rural|R2|Elmer A. Buchanan|New Democratic Party of Ontario|U|4492|0|4492|0|0.2|0|FALSE|37343|22518|0.6|3|1|22350|12272|10078|0|0.55|0.45|7450|Progressive Conservative|FALSE|
1985|Hastings-Peterborough|5|7|Mid-East|Hastings-Prince Edward|Hastings & Prince Edward|CKWS-TV -- Kingston|Belleville Intelligencer (Osprey)|mid-east|"rural" - note: they may object to being called rural|R2|Jim Pollock|Progressive Conservative Party of Ontario|U|12272|12272|0|0|0.55|1|FALSE|37343|22518|0.6|3|1|22350|12272|10078|0|0.55|0.45|7450|Progressive Conservative|FALSE|
1985|High Park-Swansea|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Andrew Scorer|Green Party of Ontario|U|209|0|209|0|0.01|0|FALSE|37737|26424|0.7|6|1|26119|9960|16159|0|0.38|0.62|4353|Progressive Conservative|FALSE|
1985|High Park-Swansea|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Bob Cumming|Ontario Libertarian Party|U|498|0|498|0|0.02|0|FALSE|37737|26424|0.7|6|1|26119|9960|16159|0|0.38|0.62|4353|Progressive Conservative|FALSE|
1985|High Park-Swansea|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Elaine Ziemba|New Democratic Party of Ontario|U|9630|0|9630|0|0.37|0|FALSE|37737|26424|0.7|6|1|26119|9960|16159|0|0.38|0.62|4353|Progressive Conservative|FALSE|
1985|High Park-Swansea|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||John L. Rudnicki|Ontario Liberal Party|U|5578|0|5578|0|0.21|0|FALSE|37737|26424|0.7|6|1|26119|9960|16159|0|0.38|0.62|4353|Progressive Conservative|FALSE|
1985|High Park-Swansea|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Robert Szajkowski|Independent|U|244|0|244|0|0.01|0|FALSE|37737|26424|0.7|6|1|26119|9960|16159|0|0.38|0.62|4353|Progressive Conservative|FALSE|
1985|High Park-Swansea|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Yuri Shymko|Progressive Conservative Party of Ontario|U|9960|9960|0|0|0.38|1|FALSE|37737|26424|0.7|6|1|26119|9960|16159|0|0.38|0.62|4353|Progressive Conservative|FALSE|
1985|Humber|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Jim Henderson|Ontario Liberal Party|U|18057|18057|0|18057|0.46|1|TRUE|59348|39675|0.67|3|1|39323|18057|21266|18057|0.46|0.54|13108|Liberal|TRUE|
1985|Humber|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Morley Kells|Progressive Conservative Party of Ontario|U|16106|0|16106|0|0.41|0|FALSE|59348|39675|0.67|3|1|39323|18057|21266|18057|0.46|0.54|13108|Liberal|TRUE|
1985|Humber|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Peter Sutherland|New Democratic Party of Ontario|U|5160|0|5160|0|0.13|0|FALSE|59348|39675|0.67|3|1|39323|18057|21266|18057|0.46|0.54|13108|Liberal|TRUE|
1985|Huron-Bruce|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Mike Snobelen|Progressive Conservative Party of Ontario|U|8550|0|8550|0|0.31|0|FALSE|38794|27823|0.72|3|1|27701|17159|10542|17159|0.62|0.38|9234|Liberal|TRUE|
1985|Huron-Bruce|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Murray Elston|Ontario Liberal Party|U|17159|17159|0|17159|0.62|1|TRUE|38794|27823|0.72|3|1|27701|17159|10542|17159|0.62|0.38|9234|Liberal|TRUE|
1985|Huron-Bruce|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Norma Peterson|New Democratic Party of Ontario|U|1992|0|1992|0|0.07|0|FALSE|38794|27823|0.72|3|1|27701|17159|10542|17159|0.62|0.38|9234|Liberal|TRUE|
1985|Huron-Middlesex|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Bryan Smith|Progressive Conservative Party of Ontario|U|7381|0|7381|0|0.33|0|FALSE|32045|22658|0.71|4|1|22578|13820|8758|13820|0.61|0.39|5644|Liberal|TRUE|
1985|Huron-Middlesex|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Carman J. Dawson|Independent|U|229|0|229|0|0.01|0|FALSE|32045|22658|0.71|4|1|22578|13820|8758|13820|0.61|0.39|5644|Liberal|TRUE|
1985|Huron-Middlesex|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Jack Riddell|Ontario Liberal Party|U|13820|13820|0|13820|0.61|1|TRUE|32045|22658|0.71|4|1|22578|13820|8758|13820|0.61|0.39|5644|Liberal|TRUE|
1985|Huron-Middlesex|27|27|Grey Bruce Huron Perth|Perth-Huron|Avon Maitland|CKNX-TV -- Wingham|Stratford Beacon Herald (Sun Media)|mid-west|"rural"|R1|Paul E. Klopp|New Democratic Party of Ontario|U|1148|0|1148|0|0.05|0|FALSE|32045|22658|0.71|4|1|22578|13820|8758|13820|0.61|0.39|5644|Liberal|TRUE|
1985|Kenora|41|41|Kenora - Rainy River|Kenora - Rainy River|Rainy River, Keewatin-Patricia|CJBN-TV -- Kenora|Kenora Miner & News, Fort Frances Bulletin||northern rather than rural|N|Colin Wasacase|New Democratic Party of Ontario|U|4025|0|4025|0|0.21|0|FALSE|31055|18929|0.61|3|1|18853|12574|6279|0|0.67|0.33|6284|Progressive Conservative|FALSE|
1985|Kenora|41|41|Kenora - Rainy River|Kenora - Rainy River|Rainy River, Keewatin-Patricia|CJBN-TV -- Kenora|Kenora Miner & News, Fort Frances Bulletin||northern rather than rural|N|Leo Bernier|Progressive Conservative Party of Ontario|U|12574|12574|0|0|0.67|1|FALSE|31055|18929|0.61|3|1|18853|12574|6279|0|0.67|0.33|6284|Progressive Conservative|FALSE|
1985|Kenora|41|41|Kenora - Rainy River|Kenora - Rainy River|Rainy River, Keewatin-Patricia|CJBN-TV -- Kenora|Kenora Miner & News, Fort Frances Bulletin||northern rather than rural|N|Mark R. Ducharme|Ontario Liberal Party|U|2254|0|2254|0|0.12|0|FALSE|31055|18929|0.61|3|1|18853|12574|6279|0|0.67|0.33|6284|Progressive Conservative|FALSE|
1985|Kent-Elgin|33|33|Windsor|Chatham-Kent|Lambton-Kent|CHWI-TV -- Windsor|Chatham Daily News (Osprey)|mid-west|"rural" - note: they may object to being called rural|R2|Donald Wayne Alexander|New Democratic Party of Ontario|U|1916|0|1916|0|0.09|0|FALSE|34260|21517|0.63|3|1|21370|11616|9754|11616|0.54|0.46|7123|Liberal|TRUE|
1985|Kent-Elgin|33|33|Windsor|Chatham-Kent|Lambton-Kent|CHWI-TV -- Windsor|Chatham Daily News (Osprey)|mid-west|"rural" - note: they may object to being called rural|R2|Jim McGuigan|Ontario Liberal Party|U|11616|11616|0|11616|0.54|1|TRUE|34260|21517|0.63|3|1|21370|11616|9754|11616|0.54|0.46|7123|Liberal|TRUE|
1985|Kent-Elgin|33|33|Windsor|Chatham-Kent|Lambton-Kent|CHWI-TV -- Windsor|Chatham Daily News (Osprey)|mid-west|"rural" - note: they may object to being called rural|R2|Shirley McHardy|Progressive Conservative Party of Ontario|U|7838|0|7838|0|0.37|0|FALSE|34260|21517|0.63|3|1|21370|11616|9754|11616|0.54|0.46|7123|Liberal|TRUE|
1985|Kingston and the Islands|5|6|Mid-East|Frontenac Lennox & Addington|Limestone|CKWS-TV -- Kingston|Kingston Whig-Standard (Osprey)|mid-east|||Don Irvine|Green Party of Ontario|U|285|0|285|0|0.01|0|FALSE|46059|25958|0.56|4|1|25738|11924|13814|11924|0.46|0.54|6434|Liberal|TRUE|
1985|Kingston and the Islands|5|6|Mid-East|Frontenac Lennox & Addington|Limestone|CKWS-TV -- Kingston|Kingston Whig-Standard (Osprey)|mid-east|||Keith Norton|Progressive Conservative Party of Ontario|U|9637|0|9637|0|0.37|0|FALSE|46059|25958|0.56|4|1|25738|11924|13814|11924|0.46|0.54|6434|Liberal|TRUE|
1985|Kingston and the Islands|5|6|Mid-East|Frontenac Lennox & Addington|Limestone|CKWS-TV -- Kingston|Kingston Whig-Standard (Osprey)|mid-east|||Ken Keyes|Ontario Liberal Party|U|11924|11924|0|11924|0.46|1|TRUE|46059|25958|0.56|4|1|25738|11924|13814|11924|0.46|0.54|6434|Liberal|TRUE|
1985|Kingston and the Islands|5|6|Mid-East|Frontenac Lennox & Addington|Limestone|CKWS-TV -- Kingston|Kingston Whig-Standard (Osprey)|mid-east|||Pamela Cross|New Democratic Party of Ontario|U|3892|0|3892|0|0.15|0|FALSE|46059|25958|0.56|4|1|25738|11924|13814|11924|0.46|0.54|6434|Liberal|TRUE|
1985|Kitchener|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Albert Norris|Independent|U|157|0|157|0|0.01|0|FALSE|51551|30210|0.59|5|1|30014|14066|15948|14066|0.47|0.53|6003|Liberal|TRUE|
1985|Kitchener|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||David Cooke|Ontario Liberal Party|U|14066|14066|0|14066|0.47|1|TRUE|51551|30210|0.59|5|1|30014|14066|15948|14066|0.47|0.53|6003|Liberal|TRUE|
1985|Kitchener|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Don Travers|Progressive Conservative Party of Ontario|U|9684|0|9684|0|0.32|0|FALSE|51551|30210|0.59|5|1|30014|14066|15948|14066|0.47|0.53|6003|Liberal|TRUE|
1985|Kitchener|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Ed Halbach|Independent|U|453|0|453|0|0.02|0|FALSE|51551|30210|0.59|5|1|30014|14066|15948|14066|0.47|0.53|6003|Liberal|TRUE|
1985|Kitchener|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Tim Little|New Democratic Party of Ontario|U|5654|0|5654|0|0.19|0|FALSE|51551|30210|0.59|5|1|30014|14066|15948|14066|0.47|0.53|6003|Liberal|TRUE|
1985|Kitchener-Wilmot|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Jim Zeigler|Progressive Conservative Party of Ontario|U|8737|0|8737|0|0.3|0|FALSE|53579|29599|0.55|3|1|29397|15987|13410|15987|0.54|0.46|9799|Liberal|TRUE|
1985|Kitchener-Wilmot|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||John Sweeney|Ontario Liberal Party|U|15987|15987|0|15987|0.54|1|TRUE|53579|29599|0.55|3|1|29397|15987|13410|15987|0.54|0.46|9799|Liberal|TRUE|
1985|Kitchener-Wilmot|26|26|Kitchener-Waterloo|Waterloo Region|Waterloo Region|CKCO-TV -- Kitchener|Kitchener-Waterloo Record (Torstar)|mid-west|||Mike Cooper|New Democratic Party of Ontario|U|4673|0|4673|0|0.16|0|FALSE|53579|29599|0.55|3|1|29397|15987|13410|15987|0.54|0.46|9799|Liberal|TRUE|
1985|Lake Nipigon|40|40|Thunder Bay|Thunder Bay|Lakehead|CKPR, CHFD -- Thunder Bay|Thunder Bay Chronicle-Journal (Horizon Op. (Can.) Ltd.)||northern urban|Nu|Gilles Pouliot|New Democratic Party of Ontario|U|5708|5708|0|0|0.42|1|FALSE|21375|13777|0.64|3|1|13688|5708|7980|0|0.42|0.58|4563|NDP|FALSE|
1985|Lake Nipigon|40|40|Thunder Bay|Thunder Bay|Lakehead|CKPR, CHFD -- Thunder Bay|Thunder Bay Chronicle-Journal (Horizon Op. (Can.) Ltd.)||northern urban|Nu|Jim Files|Progressive Conservative Party of Ontario|U|4532|0|4532|0|0.33|0|FALSE|21375|13777|0.64|3|1|13688|5708|7980|0|0.42|0.58|4563|NDP|FALSE|
1985|Lake Nipigon|40|40|Thunder Bay|Thunder Bay|Lakehead|CKPR, CHFD -- Thunder Bay|Thunder Bay Chronicle-Journal (Horizon Op. (Can.) Ltd.)||northern urban|Nu|Michael Power|Ontario Liberal Party|U|3448|0|3448|0|0.25|0|FALSE|21375|13777|0.64|3|1|13688|5708|7980|0|0.42|0.58|4563|NDP|FALSE|
1985|Lakeshore|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Al Kolyn|Progressive Conservative Party of Ontario|U|7886|0|7886|0|0.27|0|FALSE|42877|29125|0.68|3|1|28927|11539|17388|0|0.4|0.6|9642|NDP|FALSE|
1985|Lakeshore|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Frank Sgarlata|Ontario Liberal Party|U|9502|0|9502|0|0.33|0|FALSE|42877|29125|0.68|3|1|28927|11539|17388|0|0.4|0.6|9642|NDP|FALSE|
1985|Lakeshore|13|15|GTA|Toronto|Toronto|(several)|Star, Globe, Sun, Post (CanWest)||||Ruth Grier|New Democratic Party of Ontario|U|11539|11539|0|0|0.4|1|FALSE|42877|29125|0.68|3|1|28927|11539|17388|0|0.4|0.6|9642|NDP|FALSE|
1985|Lambton|32|32|Sarnia-Lambton|Sarnia-Lambton|Lambton-Kent|CFPL-TV -- London (?)|Sarnia Observer (Osprey)|mid-west|"rural" - note: they will object to being called rural|R3|Bob Boyd|Progressive Conservative Party of Ontario|U|9956|0|9956|0|0.44|0|FALSE|33826|22881|0.68|3|1|22759|10816|11943|10816|0.48|0.52|7586|Liberal|TRUE|
1985|Lambton|32|32|Sarnia-Lambton|Sarnia-Lambton|Lambton-Kent|CFPL-TV -- London (?)|Sarnia Observer (Osprey)|mid-west|"rural" - note: they will object to being called rural|R3|Dave Smith|Ontario Liberal Party|U|10816|10816|0|10816|0.48|1|TRUE|33826|22881|0.68|3|1|22759|10816|11943|10816|0.48|0.52|7586|Liberal|TRUE|
1985|Lambton|32|32|Sarnia-Lambton|Sarnia-Lambton|Lambton-Kent|CFPL-TV -- London (?)|Sarnia Observer (Osprey)|mid-west|"rural" - note: they will object to being called rural|R3|Grant Reynolds|New Democratic Party of Ontario|U|1987|0|1987|0|0.09|0|FALSE|33826|22881|0.68|3|1|22759|10816|11943|10816|0.48|0.52|7586|Liberal|TRUE|
1985|Lanark|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|Don Page|New Democratic Party of Ontario|U|3297|0|3297|0|0.17|0|FALSE|34564|19451|0.56|3|1|19359|10916|8443|0|0.56|0.44|6453|Progressive Conservative|FALSE|
1985|Lanark|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|Douglas J. Wiseman|Progressive Conservative Party of Ontario|U|10916|10916|0|0|0.56|1|FALSE|34564|19451|0.56|3|1|19359|10916|8443|0|0.56|0.44|6453|Progressive Conservative|FALSE|
1985|Lanark|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|John A. Carley|Ontario Liberal Party|U|5146|0|5146|0|0.27|0|FALSE|34564|19451|0.56|3|1|19359|10916|8443|0|0.56|0.44|6453|Progressive Conservative|FALSE|
1985|Leeds|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|Bob Smith|New Democratic Party of Ontario|U|3583|0|3583|0|0.16|0|FALSE|39253|23064|0.59|4|1|22881|11809|11072|0|0.52|0.48|5720|Progressive Conservative|FALSE|
1985|Leeds|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|Dolores Wing|Ontario Liberal Party|U|6748|0|6748|0|0.29|0|FALSE|39253|23064|0.59|4|1|22881|11809|11072|0|0.52|0.48|5720|Progressive Conservative|FALSE|
1985|Leeds|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|Mackie Morrison|Independent|U|741|0|741|0|0.03|0|FALSE|39253|23064|0.59|4|1|22881|11809|11072|0|0.52|0.48|5720|Progressive Conservative|FALSE|
1985|Leeds|5|5|Mid-East|Leeds-Grenville & Lanark|Upper Canada|CKWS-TV -- Kingston|Brockville Recorder & Times (Sun Media)|mid-east|"rural"|R1|Robert W. Runciman|Progressive Conservative Party of Ontario|U|11809|11809|0|0|0.52|1|FALSE|39253|23064|0.59|4|1|22881|11809|11072|0|0.52|0.48|5720|Progressive Conservative|FALSE|
1985|Lincoln|17|19|Hamilton-Niagara|Niagara - St. Catharines|Niagara|CHCH-TV -- Hamilton|St. Catharines Standard (Osprey)|mid-west|||Barbara Mersereau|New Democratic Party of Ontario|U|2264|0|2264|0|0.09|0|FALSE|36325|24634|0.68|4|1|24530|12226|12304|0|0.5|0.5|6132|Progressive Conservative|FALSE|
1985|Lincoln|17|19|Hamilton-Niagara|Niagara - St. Catharines|Niagara|CHCH-TV -- Hamilton|St. Catharines Standard (Osprey)|mid-west|||Gladys Huffman|Ontario Liberal Party|U|9004|0|9004|0|0.37|0|FALSE|36325|24634|0.68|4|1|24530|12226|12304|0|0.5|0.5|6132|Progressive Conservative|FALSE|
1985|Lincoln|17|19|Hamilton-Niagara|Niagara - St. Catharines|Niagara|CHCH-TV -- Hamilton|St. Catharines Standard (Osprey)|mid-west|||Ken Lee|Independent|U|1036|0|1036|0|0.04|0|FALSE|36325|24634|0.68|4|1|24530|12226|12304|0|0.5|0.5|6132|Progressive Conservative|FALSE|
1985|Lincoln|17|19|Hamilton-Niagara|Niagara - St. Catharines|Niagara|CHCH-TV -- Hamilton|St. Catharines Standard (Osprey)|mid-west|||Philip W. Andrews|Progressive Conservative Party of Ontario|U|12226|12226|0|0|0.5|1|FALSE|36325|24634|0.68|4|1|24530|12226|12304|0|0.5|0.5|6132|Progressive Conservative|FALSE|
1985|London Centre|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Bill Rudd|Progressive Conservative Party of Ontario|U|6714|0|6714|0|0.26|0|FALSE|48247|25477|0.53|4|1|25347|13890|11457|13890|0.55|0.45|6337|Liberal|TRUE|
1985|London Centre|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||David Peterson|Ontario Liberal Party|U|13890|13890|0|13890|0.55|1|TRUE|48247|25477|0.53|4|1|25347|13890|11457|13890|0.55|0.45|6337|Liberal|TRUE|
1985|London Centre|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Michelle McColm|Freedom Party of Ontario|U|403|0|403|0|0.02|0|FALSE|48247|25477|0.53|4|1|25347|13890|11457|13890|0.55|0.45|6337|Liberal|TRUE|
1985|London Centre|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Peter Cassidy|New Democratic Party of Ontario|U|4340|0|4340|0|0.17|0|FALSE|48247|25477|0.53|4|1|25347|13890|11457|13890|0.55|0.45|6337|Liberal|TRUE|
1985|London North|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||George Auola|Progressive Conservative Party of Ontario|U|11433|0|11433|0|0.3|0|FALSE|63071|37932|0.6|4|1|37726|20536|17190|20536|0.54|0.46|9432|Liberal|TRUE|
1985|London North|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Marion Boyd|New Democratic Party of Ontario|U|5191|0|5191|0|0.14|0|FALSE|63071|37932|0.6|4|1|37726|20536|17190|20536|0.54|0.46|9432|Liberal|TRUE|
1985|London North|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Robert Smeenk|Freedom Party of Ontario|U|566|0|566|0|0.02|0|FALSE|63071|37932|0.6|4|1|37726|20536|17190|20536|0.54|0.46|9432|Liberal|TRUE|
1985|London North|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Ron Van Horne|Ontario Liberal Party|U|20536|20536|0|20536|0.54|1|TRUE|63071|37932|0.6|4|1|37726|20536|17190|20536|0.54|0.46|9432|Liberal|TRUE|
1985|London South|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||David Winninger|New Democratic Party of Ontario|U|5080|0|5080|0|0.11|0|FALSE|76692|48250|0.63|4|1|48055|24522|23533|24522|0.51|0.49|12014|Liberal|TRUE|
1985|London South|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Gord Walker|Progressive Conservative Party of Ontario|U|17839|0|17839|0|0.37|0|FALSE|76692|48250|0.63|4|1|48055|24522|23533|24522|0.51|0.49|12014|Liberal|TRUE|
1985|London South|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Joan Smith|Ontario Liberal Party|U|24522|24522|0|24522|0.51|1|TRUE|76692|48250|0.63|4|1|48055|24522|23533|24522|0.51|0.49|12014|Liberal|TRUE|
1985|London South|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Robert Metz|Freedom Party of Ontario|U|614|0|614|0|0.01|0|FALSE|76692|48250|0.63|4|1|48055|24522|23533|24522|0.51|0.49|12014|Liberal|TRUE|
1985|Middlesex|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Bob Eaton|Progressive Conservative Party of Ontario|U|10482|0|10482|0|0.44|0|FALSE|35345|24045|0.68|3|1|23943|11292|12651|11292|0.47|0.53|7981|Liberal|TRUE|
1985|Middlesex|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Doug Reycraft|Ontario Liberal Party|U|11292|11292|0|11292|0.47|1|TRUE|35345|24045|0.68|3|1|23943|11292|12651|11292|0.47|0.53|7981|Liberal|TRUE|
1985|Middlesex|29|29|London|London-Middlesex|Thames Valley|CFPL-TV -- London|London Free Press (Sun Media)|mid-west|||Larry Green|New Democratic Party of Ontario|U|2169|0|2169|0|0.09|0|FALSE|35345|24045|0.68|3|1|23943|11292|12651|11292|0.47|0.53|7981|Liberal|TRUE|
1985|Mississauga East|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Bud Gregory|Progressive Conservative Party of Ontario|U|14900|14900|0|0|0.38|1|FALSE|68703|39516|0.58|3|1|39249|14900|24349|0|0.38|0.62|13083|Progressive Conservative|FALSE|
1985|Mississauga East|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Larry Taylor|New Democratic Party of Ontario|U|12015|0|12015|0|0.31|0|FALSE|68703|39516|0.58|3|1|39249|14900|24349|0|0.38|0.62|13083|Progressive Conservative|FALSE|
1985|Mississauga East|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Victor Maida|Ontario Liberal Party|U|12334|0|12334|0|0.31|0|FALSE|68703|39516|0.58|3|1|39249|14900|24349|0|0.38|0.62|13083|Progressive Conservative|FALSE|
1985|Mississauga North|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Steve Offer|Ontario Liberal Party|U|21369|21369|0|21369|0.42|1|TRUE|94626|51607|0.55|3|1|51257|21369|29888|21369|0.42|0.58|17086|Liberal|TRUE|
1985|Mississauga North|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Sylvia L. Weylie|New Democratic Party of Ontario|U|9943|0|9943|0|0.19|0|FALSE|94626|51607|0.55|3|1|51257|21369|29888|21369|0.42|0.58|17086|Liberal|TRUE|
1985|Mississauga North|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Terry Jones|Progressive Conservative Party of Ontario|U|19945|0|19945|0|0.39|0|FALSE|94626|51607|0.55|3|1|51257|21369|29888|21369|0.42|0.58|17086|Liberal|TRUE|
1985|Mississauga South|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Barry D. Stevens|New Democratic Party of Ontario|U|4770|0|4770|0|0.16|0|FALSE|49692|29784|0.6|3|1|29579|13186|16393|0|0.45|0.55|9860|Progressive Conservative|FALSE|
1985|Mississauga South|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Carolynne Siller|Ontario Liberal Party|U|11623|0|11623|0|0.39|0|FALSE|49692|29784|0.6|3|1|29579|13186|16393|0|0.45|0.55|9860|Progressive Conservative|FALSE|
1985|Mississauga South|13|16|GTA|Peel|Peel|(Toronto)|(Toronto)|905|||Margaret Marland|Progressive Conservative Party of Ontario|U|13186|13186|0|0|0.45|1|FALSE|49692|29784|0.6|3|1|29579|13186|16393|0|0.45|0.55|9860|Progressive Conservative|FALSE|
1985|Muskoka|35|35|North Bay-Parry Sound|Parry Sound-Muskoka|Near North, Trillium-Lakelands|Barrie, North Bay|Orillia, North Bay|georgian bay|"rural" and semi-northern|RN|Bob Maguire|New Democratic Party of Ontario|U|2836|0|2836|0|0.15|0|FALSE|27986|18981|0.68|3|1|18595|12723|5872|0|0.68|0.32|6198|Progressive Conservative|FALSE|
1985|Muskoka|35|35|North Bay-Parry Sound|Parry Sound-Muskoka|Near North, Trillium-Lakelands|Barrie, North Bay|Orillia, North Bay|georgian bay|"rural" and semi-northern|RN|Frank Miller|Progressive Conservative Party of Ontario|U|12723|12723|0|0|0.68|1|FALSE|27986|18981|0.68|3|1|18595|12723|5872|0|0.68|0.32|6198|Progressive Conservative|FALSE|
