Ontario
39
Ontario,HURON-BRUCE,HURON-BRUCE,Carol Mitchell ,Carol Mitchell ,Ontario Liberal Party,20469
Ontario,,,Rob Morley ,Rob Morley ,Progressive Conservative Party of Ontario,13606
Ontario,,,Paul Klopp ,Paul Klopp ,New Democratic Party of Ontario,5932
Ontario,,,Victoria Serda ,Victoria Serda ,Green Party of Ontario,2911
Ontario,,,Dave Joslin ,Dave Joslin ,Family Coalition Party of Ontario,1035
Ontario,,,Dennis Valenta ,Dennis Valenta ,Independent,393
Ontario,,,Ronald John Stephens,Ronald John Stephens,Independent,202
Ontario,KENORA-RAINY RIVER,KENORA-RAINY RIVER,Howard Hampton ,Howard Hampton ,New Democratic Party of Ontario,14281
Ontario,,,Mike Wood ,Mike Wood ,Ontario Liberal Party,5752
Ontario,,,Penny Lucas ,Penny Lucas ,Progressive Conservative Party of Ontario,2757
Ontario,,,Jojo Holiday ,Jojo Holiday ,Green Party of Ontario,769
Ontario,KINGSTON AND THE ISLANDS,KINGSTON AND THE ISLANDS,John Gerretsen ,John Gerretsen ,Ontario Liberal Party,23277
Ontario,,,John Rapin ,John Rapin ,Progressive Conservative Party of Ontario,11001
Ontario,,,Rick Downes ,Rick Downes ,New Democratic Party of Ontario,10129
Ontario,,,Bridget Doherty ,Bridget Doherty ,Green Party of Ontario,4321
Ontario,,,Chris Beneteau ,Chris Beneteau ,Family Coalition Party of Ontario,419
Ontario,,,Mark Fournier ,Mark Fournier ,Freedom Party of Ontario,137
Ontario,KITCHENER CENTRE,KITCHENER CENTRE,John Milloy ,John Milloy ,Ontario Liberal Party,17484
Ontario,,,Matt Stanson ,Matt Stanson ,Progressive Conservative Party of Ontario,9717
Ontario,,,Rick Moffitt ,Rick Moffitt ,New Democratic Party of Ontario,6707
Ontario,,,Daniel Logan ,Daniel Logan ,Green Party of Ontario,3162
Ontario,,,William Bernhardt ,William Bernhardt ,Family Coalition Party of Ontario,599
Ontario,,,John Donald Mcguire,John Donald Mcguire,Independent,425
Ontario,KITCHENER-CONESTOGA,KITCHENER-CONESTOGA,Leeanna Pendergast ,Leeanna Pendergast ,Ontario Liberal Party,16315
Ontario,,,Michael Harris ,Michael Harris ,Progressive Conservative Party of Ontario,14450
Ontario,,,Mark Cairns ,Mark Cairns ,New Democratic Party of Ontario,4545
Ontario,,,Colin Jones ,Colin Jones ,Green Party of Ontario,2805
Ontario,,,Len Solomon ,Len Solomon ,Family Coalition Party of Ontario,510
Ontario,,,Larry Stevens ,Larry Stevens ,Ontario Libertarian Party,246
Ontario,,,David Driver ,David Driver ,Freedom Party of Ontario,145
Ontario,KITCHENER-WATERLOO,KITCHENER-WATERLOO,Elizabeth Witmer ,Elizabeth Witmer ,Progressive Conservative Party of Ontario,20748
Ontario,,,Louise Ervin ,Louise Ervin ,Ontario Liberal Party,15848
Ontario,,,Catherine Fife ,Catherine Fife ,New Democratic Party of Ontario,8902
Ontario,,,Judy Greenwood-Speers ,Judy Greenwood-Speers ,Green Party of Ontario,4707
Ontario,,,Louis Reitzel ,Louis Reitzel ,Family Coalition Party of Ontario,598
Ontario,LAMBTON-KENT-MIDDLESEX,LAMBTON-KENT-MIDDLESEX,Maria Van Bommel,Maria Van Bommel,Ontario Liberal Party,18228
Ontario,,,Monte Mcnaughton ,Monte Mcnaughton ,Progressive Conservative Party of Ontario,15295
Ontario,,,Joyce Jolliffe ,Joyce Jolliffe ,New Democratic Party of Ontario,4520
Ontario,,,James Armstrong ,James Armstrong ,Green Party of Ontario,3329
Ontario,,,Bill Mcmaster ,Bill Mcmaster ,Family Coalition Party of Ontario,549
Ontario,,,Brad Harness ,Brad Harness ,Reform Party of Ontario,209
Ontario,LANARK-FRONTENAC-LENNOX AND ADDINGTON,LANARK-FRONTENAC-LENNOX AND ADDINGTON,Randy Hillier ,Randy Hillier ,Progressive Conservative Party of Ontario,18213
Ontario,,,Ian Wilson ,Ian Wilson ,Ontario Liberal Party,17393
Ontario,,,Ross Sutherland ,Ross Sutherland ,New Democratic Party of Ontario,5623
Ontario,,,Rolly Montpellier ,Rolly Montpellier ,Green Party of Ontario,3186
Ontario,,,Stella Postma ,Stella Postma ,Family Coalition Party of Ontario,462
Ontario,LEEDS-GRENVILLE,LEEDS-GRENVILLE,Bob Runciman ,Bob Runciman ,Progressive Conservative Party of Ontario,22755
Ontario,,,Lori Bryden ,Lori Bryden ,Ontario Liberal Party,11602
Ontario,,,Jeanie Warnock ,Jeanie Warnock ,Green Party of Ontario,2907
Ontario,,,Pauline Kuhlmann ,Pauline Kuhlmann ,New Democratic Party of Ontario,2821
Ontario,,,Mike Dwyer ,Mike Dwyer ,Family Coalition Party of Ontario,377
Ontario,LONDON-FANSHAWE,LONDON-FANSHAWE,Khalil Ramal ,Khalil Ramal ,Ontario Liberal Party,13742
Ontario,,,Jim Chapman ,Jim Chapman ,Progressive Conservative Party of Ontario,9760
Ontario,,,Stephen Maynard ,Stephen Maynard ,New Democratic Party of Ontario,9350
Ontario,,,Daniel O'Neail ,Daniel O'Neail ,Green Party of Ontario,2548
Ontario,,,Ma'In Sinan ,Ma'In Sinan ,Independent,129
Ontario,LONDON NORTH CENTRE,LONDON NORTH CENTRE,Deb Matthews ,Deb Matthews ,Ontario Liberal Party,21669
Ontario,,,Rob Alder ,Rob Alder ,Progressive Conservative Party of Ontario,10897
Ontario,,,Steve Holmes ,Steve Holmes ,New Democratic Party of Ontario,7649
Ontario,,,Brett Mckenzie ,Brett Mckenzie ,Green Party of Ontario,5720
Ontario,LONDON WEST,LONDON WEST,Chris Bentley ,Chris Bentley ,Ontario Liberal Party,25967
Ontario,,,Allison Graham ,Allison Graham ,Progressive Conservative Party of Ontario,12011
Ontario,,,Paul Pighin ,Paul Pighin ,New Democratic Party of Ontario,5562
Ontario,,,Gary Brown ,Gary Brown ,Green Party of Ontario,5184
Ontario,,,Andrew Jezierski ,Andrew Jezierski ,Family Coalition Party of Ontario,267
Ontario,,,Paul Mckeever ,Paul Mckeever ,Freedom Party of Ontario,234
Ontario,,,Mike Reynolds ,Mike Reynolds ,Independent,201
Ontario,,,Chris Gupta ,Chris Gupta ,People First Republic Party of Ontario,106
Ontario,MARKHAM-UNIONVILLE,MARKHAM-UNIONVILLE,Michael Chan ,Michael Chan ,Ontario Liberal Party,21149
Ontario,,,Ki Kit Li,Ki Kit Li,Progressive Conservative Party of Ontario,9574
Ontario,,,Andy Arifin ,Andy Arifin ,New Democratic Party of Ontario,2597
Ontario,,,Bernadette Manning ,Bernadette Manning ,Green Party of Ontario,1910
Ontario,,,Leon Williams ,Leon Williams ,Family Coalition Party of Ontario,335
Ontario,MISSISSAUGA-BRAMPTON SOUTH,MISSISSAUGA-BRAMPTON SOUTH,Amrit Mangat ,Amrit Mangat ,Ontario Liberal Party,19738
Ontario,,,Ravi Singh ,Ravi Singh ,Progressive Conservative Party of Ontario,9333
Ontario,,,Paul Simas ,Paul Simas ,Green Party of Ontario,3846
Ontario,,,Karan Pandher ,Karan Pandher ,New Democratic Party of Ontario,3785
Ontario,MISSISSAUGA  EAST-COOKSVILLE,MISSISSAUGA  EAST-COOKSVILLE,Peter Fonseca ,Peter Fonseca ,Ontario Liberal Party,22249
Ontario,,,Zoran Churchin ,Zoran Churchin ,Progressive Conservative Party of Ontario,8715
